date,hardware
2011-05-28 18:41:17,asus m4a79 deluxe
2011-05-28 18:41:17,asus radeon hd 5850
2011-05-28 18:41:17,nvidia gts 450
2011-05-28 19:57:00,guiminer
2011-05-28 19:57:00,6470m ati
2011-05-28 23:04:56,pentium e5400
2011-05-28 23:04:56,core i7 920
2011-05-28 23:04:56,cpu
2011-06-01 03:26:03,gpu
2011-06-01 03:58:42,miners
2011-06-01 06:00:41,geforce 8600m gt
2011-06-01 06:35:38,700w psu
2011-06-01 06:35:38,400w psu
2011-06-01 06:35:38,700w psu
2011-06-01 06:35:38,400w psu
2011-06-01 06:35:38,5870
2011-06-01 06:35:38,msi 890fxa-gd70
2011-06-01 07:04:48,machine
2011-06-01 07:04:48,nat router
2011-06-01 07:26:38,sapphire 5850
2011-06-01 07:26:38,overclocked editions
2011-06-01 09:51:02,poclbm miner
2011-06-01 12:04:11,msi 890fxa-gd70 (socket am3amd sempron 145 2.8ghz box)
2011-06-01 12:04:11,powercolor rad. hd 6990 4096mb rt.
2011-06-01 12:04:11,corsair cmpsu-1200axeu 1200w
2011-06-01 12:07:35,aticonfig
2011-06-01 12:07:35,6990
2011-06-01 12:07:35,2.4 sdk
2011-06-01 12:07:35,11.5 version of the ati driver
2011-06-01 12:07:35,lspci
2011-06-01 12:07:35,fglrxinfo
2011-06-01 12:17:34,gtx 570
2011-06-01 12:17:34,4870
2011-06-01 12:17:34,5870
2011-06-01 12:17:34,gfx cards
2011-06-01 14:14:21,hd6870
2011-06-01 14:14:21,5870
2011-06-01 16:28:56,mining rig
2011-06-01 16:28:56,pc
2011-06-01 16:28:56,msi afterburner
2011-06-01 16:28:56,guiminer
2011-06-01 16:28:56,windows 7 64bit
2011-06-01 17:22:52,xfx 5870s
2011-06-01 17:22:52,nvidia 465
2011-06-01 17:22:52,5830
2011-06-01 18:43:03,sapphire radeon hd 5830
2011-06-01 18:43:03,msi twin-frozr 250g
2011-06-01 18:43:03,box fan
2011-06-01 18:43:03,intel i5 720
2011-06-01 18:43:03,nvidia reference 8800gt
2011-06-01 18:43:03,550w psu
2011-06-01 18:43:03,p55-usb3 motherboard
2011-06-01 18:43:03,gpu
2011-06-01 19:05:21,5770
2011-06-01 19:05:21,5870
2011-06-01 19:39:16,hd 5770
2011-06-01 19:39:16,5870
2011-06-01 19:39:41,cpu
2011-06-01 19:39:41,gpu
2011-06-01 19:39:41,everquest 2
2011-06-01 19:57:30,gigabyte ga-x38-dq6
2011-06-01 19:57:30,dualcore intel core 2 duo e6550
2011-06-01 19:57:30,asus hd 5770
2011-06-01 19:57:30,neotech 80plus 520w psu
2011-06-01 19:57:59,5870
2011-06-01 20:44:49,keyboard
2011-06-01 20:44:49,monitor
2011-06-01 20:44:49,mouse
2011-06-01 20:44:49,ati 11.5 binary driver
2011-06-01 20:44:49,6870
2011-06-01 22:22:53,phoenix
2011-06-01 22:22:53,pc's
2011-06-01 23:23:09,400ghps gaming rig
2011-06-01 23:25:28,local server
2011-06-02 00:07:55,mobo
2011-06-02 00:07:55,radeons
2011-06-02 00:07:55,hd5570
2011-06-02 00:32:42,5870
2011-06-02 00:32:42,quadcore
2011-06-02 00:35:23,400mhps gaming rig
2011-06-02 01:30:15,5850
2011-06-02 01:30:15,5870
2011-06-02 01:30:15,6970
2011-06-02 01:30:15,4870x2
2011-06-02 01:30:15,xfx model of each
2011-06-02 02:25:11,nvidea geforce gt 220 graphics card
2011-06-02 02:56:10,4350
2011-06-02 02:56:10,6970
2011-06-02 02:56:10,5850
2011-06-02 02:56:10,6950
2011-06-02 02:56:10,5970
2011-06-02 02:56:10,6990
2011-06-02 02:56:10,3 slot motherboard
2011-06-02 02:56:10,3 gpus
2011-06-02 04:09:17,hd5750
2011-06-02 04:09:17,winxp sp3
2011-06-02 04:09:17,dx 9c
2011-06-02 04:19:57,6950
2011-06-02 04:19:57,nvidia
2011-06-02 04:19:57,gtx 470
2011-06-02 04:19:57,ati
2011-06-02 04:51:20,amd app sdk
2011-06-02 04:52:47,8800gts
2011-06-02 04:52:47,5830
2011-06-03 19:20:05,asus eah5830
2011-06-03 19:20:05,nvidia 260
2011-06-03 19:20:05,xfx 5830
2011-06-04 13:19:56,aticonfig (ubuntu)
2011-06-04 13:19:56,sapphire 5850s
2011-06-04 13:19:56,asus doctor
2011-06-04 13:19:56,psu 750w modular
2011-06-04 13:19:56,eah5850
2011-06-04 13:19:56,msi afterburner
2011-06-04 13:19:56,trixx
2011-06-04 14:18:48,crossfired 6850s
2011-06-04 14:18:48,amd overdrive suite
2011-06-04 14:19:16,dell
2011-06-04 14:19:16,ati radeon hd 4250
2011-06-04 14:23:41,fpga clusters
2011-06-04 14:23:41,gpu mining hardware
2011-06-04 15:28:06,core2duo notebook
2011-06-04 15:39:37,5770 gpu
2011-06-04 15:39:37,5770
2011-06-04 16:03:04,computer
2011-06-04 16:03:04,old 'puter
2011-06-04 16:03:04,machine
2011-06-04 17:03:10,sapphire 5830
2011-06-04 17:03:10,temp
2011-06-04 17:03:10,fan
2011-06-04 17:03:10,mem
2011-06-04 17:03:10,phoenix 1.3
2011-06-04 17:03:10,stream 2.1
2011-06-04 17:03:10,fglrx 8.80
2011-06-04 17:03:10,ubuntu 10.04.2 lts x86_64
2011-06-04 17:03:10,5830
2011-06-04 17:03:10,gpu
2011-06-04 18:27:16,amd phenom ii x4 quad 955 core 3.2ghz processor 4 x 512 kb boxed
2011-06-04 18:27:16,arctic cooling freezer 7 pro rev.2 cpu cooler
2011-06-04 18:27:16,xfx radeon hd 5870 - graphics adaptor x 4
2011-06-04 18:27:16,corsair cmpsu-1200axuk 1200w power supply
2011-06-04 18:27:16,western digital caviar blue 500gb sataiii 6gb/s 16mb cache 3.5 inch internal hard drive
2011-06-04 18:27:16,lg gh22ns50
2011-06-04 18:27:16,aa 22x sata dvdrw drive
2011-06-04 18:27:16,corsair tx850w
2011-06-04 18:27:16,msi 790fx-gd70 motherboard
2011-06-04 18:27:16,5870
2011-06-04 19:14:10,miners
2011-06-04 19:14:10,1.7gh
2011-06-04 19:14:10,1.2g hashes
2011-06-04 19:14:10,second card
2011-06-04 19:14:10,third card
2011-06-04 19:14:10,forth card
2011-06-04 19:44:04,winxp
2011-06-04 19:44:04,ubuntu
2011-06-04 19:44:04,hds
2011-06-04 19:51:59,phoenix miner
2011-06-04 19:54:39,msi 790fx-gd70
2011-06-04 19:54:39,5870 cards
2011-06-04 20:21:41,ati mobility radeon hd 3870 x2
2011-06-04 20:32:12,computer
2011-06-04 21:06:56,gpus
2011-06-04 21:23:57,coolermaster 1000w real power psu
2011-06-04 21:34:43,3x6990s (club 3ds)
2011-06-04 21:34:43,pci-e 6+2 connectors
2011-06-04 21:34:43,pci-e 6 connectors
2011-06-04 21:34:43,1200w coolermaster gold
2011-06-04 22:03:15,5870 quad system
2011-06-04 22:03:15,1250w ocz psu
2011-06-04 22:03:15,ac units
2011-06-04 22:03:15,humidifiers
2011-06-04 22:07:50,5870s
2011-06-04 22:07:50,5850
2011-06-04 22:07:50,x650
2011-06-04 22:07:50,45w sempron
2011-06-04 22:07:50,hp a6000n mini-tower
2011-06-04 22:15:09,900mhz gpu card
2011-06-04 22:18:33,computer a
2011-06-04 22:18:33,computer b
2011-06-04 22:27:45,4 x 5970 rigs
2011-06-04 22:27:45,3 gtx295
2011-06-04 23:33:08,linuxcoin
2011-06-04 23:33:08,usb stick
2011-06-04 23:33:08,asus crosshair iv extreme
2011-06-04 23:33:08,ati radeon hd 5800 series
2011-06-04 23:33:08,5830
2011-06-04 23:33:52,fan_ctrl enabled
2011-06-04 23:33:52,fan_setting percentage
2011-06-04 23:33:52,glakkeclock
2011-06-04 23:33:52,amdoverdrivectrl
2011-06-04 23:40:21,r6950
2011-06-04 23:40:21,amd athlon ii x4
2011-06-04 23:55:23,ati video card
2011-06-04 23:55:23,amd cards
2011-06-05 00:12:39,phoenix miner
2011-06-05 00:12:39,ccc
2011-06-05 00:12:39,gpu
2011-06-05 00:12:39,5830
2011-06-05 00:12:39,msi afterburner
2011-06-05 00:12:39,hd6850 video card
2011-06-05 00:28:24,6990
2011-06-05 00:28:24,pins
2011-06-05 00:28:24,pheonix 1.4
2011-06-05 00:28:24,macbook pro
2011-06-05 00:28:24,mining rig with three 6990s
2011-06-05 00:28:24,pci slots
2011-06-05 00:31:24,radeon bios editor
2011-06-05 00:31:24,gpu-z
2011-06-05 00:31:24,ati winflash
2011-06-05 00:31:24,ati cards
2011-06-05 00:43:59,5870
2011-06-05 00:43:59,corsair tx850
2011-06-05 00:43:59,seasonic x750
2011-06-05 00:43:59,3-5870's 850w corsair
2011-06-05 05:40:21,24 750w
2011-06-05 05:40:21,9003
2011-06-05 05:40:21,6950 w/ unlocked shaders
2011-06-05 05:40:21,xfx cards
2011-06-05 05:40:21,72c
2011-06-05 05:40:21,850w
2011-06-05 05:40:21,890/300
2011-06-05 05:40:21,5850
2011-06-05 05:40:21,75 for middle 65 for other's
2011-06-05 05:40:21,6990
2011-06-05 05:40:21,65%
2011-06-05 05:40:21,28c
2011-06-07 01:47:53,computer case
2011-06-07 01:47:53,miner
2011-06-07 01:47:53,notebook keyboard
2011-06-07 02:00:18,gpu
2011-06-07 02:00:18,tri crossfire setup
2011-06-07 02:28:36,gtx 260
2011-06-07 02:28:36,275.33 driver
2011-06-07 02:28:36,gui for poclbm
2011-06-07 02:28:36,rpcminer-cuda
2011-06-07 02:55:16,msi 890fxa-gd70
2011-06-07 02:55:16,sapphire 5850
2011-06-07 02:55:16,cooler master haf9122gb
2011-06-07 02:55:16,amd sempron 140
2011-06-07 02:55:16,cheapo kingston ram
2011-06-07 02:55:16,seasonic x750
2011-06-07 03:10:27,geforce gtx 580
2011-06-07 03:10:27,i5 cpu
2011-06-07 03:10:27,6 gigs of ram
2011-06-07 03:10:27,on-board graphics card
2011-06-07 03:24:25,6470m
2011-06-07 03:24:25,old server computer
2011-06-07 03:24:25,i7-2630
2011-06-07 03:24:25,hd 6570
2011-06-07 03:44:46,nvidia geforce 8500 gt
2011-06-07 03:44:46,cpu
2011-06-07 04:34:27,hd5850 (eah5850 the asus one)
2011-06-07 04:34:27,psu
2011-06-07 04:34:27,6 pin pcie power connector
2011-06-07 04:34:27,molex
2011-06-07 04:36:43,radeon hd 5870
2011-06-07 04:36:43,radeon hd gpum
2011-06-07 04:55:56,windows 64bit
2011-06-07 04:55:56,hdd
2011-06-07 04:55:56,monitors
2011-06-07 04:55:56,video card
2011-06-07 04:55:56,1000w kingwin psu
2011-06-07 04:55:56,5850dummy plugs
2011-06-07 04:55:56,802 x 6950
2011-06-07 04:55:56,msi 890fxa-g70 mother board
2011-06-07 04:55:56,windows 7 32bit
2011-06-07 05:45:59,gigabyte ga-x58a-ud3r motherboard
2011-06-07 05:45:59,core i7 920 cpu
2011-06-07 06:57:39,foxconn a7das
2011-06-07 06:57:39,sempron 140
2011-06-07 07:48:58,6950 2g reference card
2011-06-07 07:48:58,6850 1g
2011-06-07 08:50:24,server
2011-06-07 08:50:24,laptops
2011-06-07 08:50:24,desktops
2011-06-07 09:14:49,sapphire trixx
2011-06-07 09:14:49,msi afterburner
2011-06-07 09:14:49,dummy pluggys
2011-06-07 09:14:49,vga/dvi cable (monitor)
2011-06-07 09:15:15,abr32 mvp (socket 939)
2011-06-07 09:15:15,amd mobo with an athlon fx-62
2011-06-07 10:16:30,8800gt
2011-06-07 10:16:30,gtx570
2011-06-07 10:24:45,gtx460
2011-06-07 10:24:45,miner program
2011-06-07 10:24:45,ati card
2011-06-07 10:24:45,monitor
2011-06-07 10:24:45,hd5830
2011-06-07 10:38:09,6950
2011-06-07 10:52:09,sapphire 5850 xtreme
2011-06-07 10:52:09,samsung f3 750
2011-06-07 10:52:09,3850
2011-06-07 10:52:09,6xxx series card
2011-06-07 11:36:18,850w power supply
2011-06-07 11:36:18,i7 930
2011-06-07 11:36:18,x58 motherboard
2011-06-07 11:36:18,gtx470
2011-06-07 12:08:31,router
2011-06-07 12:22:37,ati radeon 5770
2011-06-07 12:22:37,ati radeon 5850
2011-06-07 12:22:37,ati radeon 5870m
2011-06-07 12:40:47,ubuntu x64
2011-06-07 12:40:47,2.4 sdk
2011-06-07 12:40:47,5850
2011-06-07 12:40:47,miners
2011-06-07 12:40:47,ati radeon hd 5800 series
2011-06-07 13:30:39,600mhashes/s
2011-06-07 13:34:25,sapphires
2011-06-07 13:34:25,xfx
2011-06-07 13:34:25,asus
2011-06-07 13:34:25,xfx non reference 5850
2011-06-07 14:17:25,server computer
2011-06-07 14:17:25,miners
2011-06-07 14:24:10,hd5870
2011-06-07 14:24:10,hd5850
2011-06-07 14:28:24,5850s
2011-06-07 14:28:24,xfx ones
2011-06-07 14:28:24,server room
2011-06-07 14:31:24,os x
2011-06-07 14:31:24,mac
2011-06-07 14:31:24,windows
2011-06-07 14:39:51,intel gpu
2011-06-07 14:39:51,laptop
2011-06-07 14:39:51,playstation
2011-06-07 14:39:51,cpu miner
2011-06-07 14:45:02,msi 890fxa-gd70
2011-06-07 14:45:02,5870
2011-06-07 14:45:02,ocz zx1000
2011-06-07 14:45:02,corsair cmpsu-1200axeu 1200w
2011-06-07 14:45:02,xfx 5870
2011-06-07 14:45:02,sapphire 5870
2011-06-07 14:45:02,powercolor 5870
2011-06-07 14:45:02,5970
2011-06-07 14:45:02,amd sempron 145 2.8ghz
2011-06-07 14:45:02,kingston kvr1333d3n9/2g 2048mb ddr3
2011-06-07 15:48:35,pc
2011-06-07 15:48:35,xp pro
2011-06-08 09:48:01,xp
2011-06-08 09:48:01,gpu
2011-06-08 11:41:14,poclbm
2011-06-08 11:41:14,poclbm.exe
2011-06-08 11:41:14,program
2011-06-08 11:41:14,poclbm's folder
2011-06-08 11:41:14,beta 2
2011-06-08 11:41:14,filesimple7.dll
2011-06-08 11:41:14,bitminer.exe
2011-06-08 20:30:14,seasonic s12ii 620 bronze 620w atx12v v2.3 / eps 12v v2.91 80 plus bronze certified active pfc power supply
2011-06-08 20:30:14,sapphire 100297l radeon hd 5830 1gb 256-bit gddr5 pci express 2.1 x16 hdcp ready crossfirex support video card
2011-06-08 20:30:14,msi 870-g45 am3 amd 770 atx amd motherboard
2011-06-08 20:30:14,amd athlon ii x2 255 regor 3.1ghz socket am3 65w dual-core desktop processor
2011-06-08 20:30:14,open enclosure type case
2011-06-08 20:30:14,small hard drives
2011-06-08 20:30:14,5870s
2011-06-08 20:54:59,imac
2011-06-08 20:59:52,btc guild
2011-06-08 20:59:52,gui miner
2011-06-08 20:59:52,powercolor hd 6950
2011-06-08 20:59:52,windows 7
2011-06-08 21:16:48,5830
2011-06-08 21:16:48,sapphire 5830
2011-06-08 21:16:48,fan
2011-06-08 21:16:48,msi afterburner
2011-06-08 21:16:48,140mm fans
2011-06-08 21:16:48,desktop
2011-06-08 21:21:12,miner
2011-06-08 21:44:00,msi afterburner
2011-06-08 21:44:00,windows xp
2011-06-08 21:44:00,catalyst 11.5
2011-06-08 21:44:00,driver sweeper
2011-06-08 21:44:00,ati drivers
2011-06-08 21:44:00,sapphire 5830
2011-06-08 21:52:28,cards
2011-06-08 21:52:28,workers
2011-06-08 21:56:11,motherboard with 4 pcie slots
2011-06-08 22:02:14,rosewill bronze series rbr1000-m 1000w continuous@40c 80plus bronze certified power supply
2011-06-08 22:02:14,msi r6950-2pm2d2gd5 radeon hd 6950 2gb
2011-06-08 22:02:14,kingston 1gb 240-pin ddr3 sdram ddr3 1066
2011-06-08 22:02:14,nvidia gpu
2011-06-08 22:02:14,msi 890fxa-gd70 motherboard
2011-06-08 22:09:24,6970
2011-06-08 22:09:24,sapphire 2gb card
2011-06-08 23:09:52,mining station
2011-06-08 23:09:52,computer a
2011-06-08 23:09:52,computer b
2011-06-08 23:16:17,computer
2011-06-08 23:16:17,gpu
2011-06-08 23:21:58,xigmatek asgard ii b/o cpc-t45ue-u01 black / orange computer case
2011-06-08 23:21:58,g.skill 4gb (2 x 2gb) 240-pin ddr3 sdram ddr3 1333 (pc3 10666) dual channel kit desktop memory
2011-06-08 23:21:58,silverstone strider essential series st70f-es 700w power supply
2011-06-08 23:21:58,"western digital caviar blue 500gb 3.5"" sata 3.0gb/s internal hard drive -bare drive"
2011-06-08 23:21:58,asrock 880g pro3 atx amd motherboard
2011-06-08 23:21:58,xfx radeon hd 6870 hd-687a-znfc video card with eyefinity
2011-06-08 23:21:58,monitor
2011-06-08 23:21:58,mouse
2011-06-08 23:21:58,keyboard
2011-06-08 23:21:58,windows cd
2011-06-08 23:21:58,amd athlon ii x2 250 3.0ghz socket am3 65w dual-core desktop processor
2011-06-08 23:49:56,4x 5830
2011-06-08 23:49:56,1 corsair ax1200 (1200w 6(6p+2p)1 old 160gb sata hd
2011-06-08 23:51:47,2gh/s
2011-06-08 23:51:47,1gh/s
2011-06-08 23:55:46,antec 902v3 case
2011-06-08 23:55:46,silverstone strider 1200w gold psu
2011-06-09 00:43:01,6950s
2011-06-09 00:43:01,5830
2011-06-09 00:43:01,6870
2011-06-09 00:43:01,5870
2011-06-09 00:50:49,6950
2011-06-09 00:50:49,5850
2011-06-09 00:50:49,rosewill 1000watt psu
2011-06-09 00:50:49,400watt enermax psu
2011-06-09 00:52:04,pc
2011-06-09 00:52:04,cpu
2011-06-09 00:52:04,gpu
2011-06-09 00:53:24,coolermaster silent pro 1000w modular psu
2011-06-09 00:53:24,biostar ta890fxe 890fx mobo (2 x 16x pci express ports)
2011-06-09 00:53:24,his hd 6990 4gb
2011-06-09 00:53:24,coolermaster elite 430 case
2011-06-09 00:53:24,amd athlon ii x2 250 3.00ghz
2011-06-09 00:53:24,corsair 2gb ddr3 1333mhz
2011-06-09 01:05:30,miners
2011-06-09 01:05:30,lamp server
2011-06-09 01:05:30,cpu miner
2011-06-09 01:16:57,ati sapphire 5770
2011-06-09 01:16:57,win7 ultimate 32 bit
2011-06-09 01:16:57,ati stream 2.4
2011-06-09 01:16:57,guiminer v2011-04-26
2011-06-09 01:21:33,6990
2011-06-09 01:21:33,11.5 drivers
2011-06-09 01:21:33,sdk 2.4
2011-06-09 01:21:33,windows 7 64 bit
2011-06-09 01:26:47,5830
2011-06-09 01:27:29,chieftec gps-500ab 500w atx
2011-06-09 01:27:29,5850
2011-06-09 01:27:29,msi 770-c45 mainboard
2011-06-09 01:27:29,500 watts power supply
2011-06-09 01:27:29,radeon hd 5770 graphics card
2011-06-09 01:27:29,550w antec truepower power supply
2011-06-09 01:45:52,mac pro
2011-06-09 02:02:03,pcie mb
2011-06-09 02:02:03,1gb ddr3 ram
2011-06-09 02:02:03,sempron 140 cpu
2011-06-09 02:02:03,2gb reference 6950's
2011-06-09 02:02:03,random hard drive
2011-06-09 02:02:03,600w power supply
2011-06-09 02:02:03,pcie extenders
2011-06-09 02:31:14,hd5850 extreme
2011-06-09 02:31:14,pcie 2.0 bus x16
2011-06-09 02:31:14,xtreme 5850s
2011-06-09 02:31:14,sapphire trixx
2011-06-09 16:19:14,iphone
2011-06-09 16:19:14,ipad
2011-06-10 07:45:02,computer
2011-06-10 08:32:31,ati hd4870
2011-06-10 08:42:19,1200 watt power supply
2011-06-10 08:42:19,3 5850's
2011-06-10 08:42:19,old mother board
2011-06-10 08:42:19,2x5870
2011-06-10 08:42:19,600w psu
2011-06-10 09:51:36,second monitor
2011-06-10 09:51:36,asus msn-sli deluxe
2011-06-10 09:51:36,rosewill xtream rx750 d
2011-06-10 09:51:36,750 watt power supply
2011-06-10 09:51:36,sapphire 5830
2011-06-10 09:51:36,pci-e 1.0 slots
2011-06-10 09:51:36,asus mobo
2011-06-10 09:51:36,xfx 5830
2011-06-10 09:55:23,asus eah6950 dcii/2di4s/1gd5
2011-06-10 09:55:23,dcii
2011-06-10 09:55:23,twin frozr 6950
2011-06-10 09:55:23,6970
2011-06-10 10:13:44,macbook pro
2011-06-10 10:13:44,nvidia geforce 320m
2011-06-10 10:13:44,desktop with 4 gigs of ddr2 and an nvidia geforce 9600 gt
2011-06-10 11:21:44,5770
2011-06-10 11:21:44,5830
2011-06-10 11:21:44,nvidia card
2011-06-10 11:21:44,amd cards
2011-06-10 11:21:44,msi 890fxa-gd70
2011-06-10 12:21:32,gigabyte ga-ma78g-ds3h motherboard
2011-06-10 12:48:39,server
2011-06-10 13:05:08,5850 cards
2011-06-10 13:05:08,ati 5850 card
2011-06-10 13:15:04,gaming rig
2011-06-10 13:15:04,motherboards
2011-06-10 13:15:04,gpu's
2011-06-10 13:15:04,cards
2011-06-10 13:15:04,mining rigs
2011-06-10 13:15:04,mobo risers
2011-06-10 13:29:57,device
2011-06-10 14:01:46,computer (mining at 250 mhash/s)
2011-06-10 14:16:19,mining rig
2011-06-10 14:16:19,win7
2011-06-10 14:35:13,on-board video-cards
2011-06-10 14:35:13,intel cpu's
2011-06-10 15:00:17,lack tables
2011-06-10 15:04:00,2600k rig
2011-06-10 15:04:00,sapphire 5830
2011-06-10 15:04:00,400w enermax psu
2011-06-10 15:04:00,hd5870
2011-06-10 15:04:00,biostar a870u3 mobo
2011-06-10 15:04:00,4 sapphire radeon hd 5830s
2011-06-10 15:04:00,2 gig ddr300 mem
2011-06-10 15:04:00,sempron 140 cpu
2011-06-10 15:04:00,hd5850
2011-06-10 15:05:39,gtx 570s
2011-06-10 15:05:39,5830s
2011-06-10 15:10:35,hd5770 graphic card
2011-06-10 15:12:45,5ghash rigs
2011-06-10 15:33:34,thumb drives
2011-06-10 15:33:34,hds
2011-06-10 15:33:34,cooler master haf x atx full tower black
2011-06-10 15:33:34,1gb ddr3
2011-06-10 15:33:34,sparkle 1250w modular power supply 80+ gold
2011-06-10 15:33:34,890fxa-gd70 mobo
2011-06-10 15:33:34,5970s
2011-06-10 15:33:34,amd sempron 145 2.8ghz
2011-06-10 15:33:34,high speed 120mm fan
2011-06-10 15:33:34,6950 2gb
2011-06-10 15:37:36,gaming rig
2011-06-10 16:21:22,4 gpu system
2011-06-10 16:21:22,4 gpu system
2011-06-10 16:24:47,nvidia 9800
2011-06-10 16:24:47,msi 890 motherboard
2011-06-10 16:24:47,5x pci e2x sapphire 100311sr radeon hd 6970 2gb
2011-06-10 16:24:47,1200 watt psu
2011-06-10 16:24:47,2gb crappy ram
2011-06-10 16:24:47,shitty cheap hd
2011-06-10 16:24:47,sempron 140
2011-06-10 16:24:47,nvidia 570
2011-06-10 16:34:20,xfx 5830
2011-06-10 16:34:20,saphire 5830
2011-06-10 16:38:59,2ghash boxes
2011-06-10 17:33:22,5770
2011-06-10 17:33:22,asus eah6870 cards
2011-06-10 17:33:22,crossfire rig
2011-06-10 17:33:22,video card
2011-06-10 17:44:08,6870
2011-06-10 17:44:08,shogun game
2011-06-11 06:52:48,os w7x64 pro
2011-06-11 06:52:48,guiminer
2011-06-11 06:52:48,miners
2011-06-11 07:40:13,miner
2011-06-11 07:40:13,main mining rig
2011-06-11 15:02:37,5770
2011-06-11 15:02:37,ati 4xxx
2011-06-11 15:02:37,ati 4670
2011-06-11 15:02:37,quadro fx 3500
2011-06-11 15:02:37,5850
2011-06-11 15:02:37,6950
2011-06-12 02:16:17,core i7 620m
2011-06-12 03:45:17,fan
2011-06-12 03:45:17,cables
2011-06-12 04:13:42,3 x 6970
2011-06-12 04:13:42,1000 watt psu
2011-06-12 04:13:42,amd athlon x4 640
2011-06-12 04:13:42,msi 890 gd70
2011-06-12 04:13:42,1tb wd sata3
2011-06-12 04:13:42,4gb single stick corsair
2011-06-12 04:13:42,4 case fan
2011-06-12 04:15:57,mac client
2011-06-12 04:15:57,btc client
2011-06-12 05:25:59,2 x 6970s
2011-06-12 05:25:59,5830
2011-06-12 05:25:59,amd x3
2011-06-12 05:25:59,5850s
2011-06-12 05:25:59,320 hdd
2011-06-12 05:25:59,2 gigs ram
2011-06-12 11:17:24,1x pci-e extender
2011-06-12 11:17:24,1x pci-e slot
2011-06-12 11:17:24,16x pci-e slot
2011-06-12 11:17:24,16x pci-e riser
2011-06-12 11:17:24,ati fglrx
2011-06-12 11:17:24,pci-e 1x to 16x adapter
2011-06-12 11:17:24,ga-770t-d3l motherboard
2011-06-12 11:17:24,5870
2011-06-12 11:17:24,1000watt coolmaster silentprom psu
2011-06-12 12:03:41,opencl miner
2011-06-12 12:03:41,c++
2011-06-12 14:24:25,4x 1200w antec psu
2011-06-12 14:24:25,4 cards
2011-06-12 14:24:25,pci-e slots
2011-06-12 14:24:25,4gb corsair ram
2011-06-12 14:24:25,5870
2011-06-12 14:24:25,amd gpu clock tool
2011-06-12 14:24:25,msi afterburn
2011-06-12 14:24:25,fan
2011-06-12 14:24:25,phenom ii x6 1100t
2011-06-12 14:24:25,gigabyte ga-890fxa-ud7
2011-06-12 16:10:27,core i7
2011-06-12 16:10:27,mining hardware
2011-06-12 16:10:27,5750
2011-06-12 16:10:27,6950s
2011-06-12 16:10:27,mining rigs
2011-06-12 16:10:27,6990s
2011-06-12 18:23:01,mining rigs
2011-06-12 18:23:01,one-of-a-kind widget
2011-06-12 18:23:01,mining pcs
2011-06-12 18:23:44,swepool
2011-06-12 18:23:44,poclbm
2011-06-12 18:23:44,phoenix miners
2011-06-12 19:23:20,mining rigs
2011-06-12 19:23:20,bitcoin gui client
2011-06-12 19:23:20,miner
2011-06-12 19:23:20,personal computer
2011-06-12 19:57:45,bitcoin client
2011-06-13 01:37:30,nvidia card
2011-06-13 03:25:13,sapphire 5830
2011-06-13 03:25:13,4x 6990 rig
2011-06-13 04:23:31,slackware
2011-06-13 04:23:31,video drivers
2011-06-13 04:23:31,"3.5"" floppies"
2011-06-13 04:23:31,slackware
2011-06-13 04:23:31,sdk component
2011-06-13 08:10:27,opteron
2011-06-13 08:10:27,power supply
2011-06-13 08:10:27,5850s
2011-06-13 08:10:27,5830
2011-06-13 08:10:27,5870s
2011-06-13 08:27:07,radeons
2011-06-13 10:48:33,proxy
2011-06-13 10:48:33,xp one
2011-06-13 11:31:21,mass mining op
2011-06-13 12:41:16,ufasoft - bitcoin-miner
2011-06-13 12:41:16,cpu mining
2011-06-13 12:41:16,linux box
2011-06-13 13:19:58,pci-e connectors
2011-06-13 13:19:58,xfx 5870
2011-06-13 13:19:58,phenom ii x3
2011-06-13 13:19:58,molex
2011-06-13 13:23:37,msi 890fxa-gd65 socket am3 890fx atx amd motherboard
2011-06-13 13:23:37,30 rigs
2011-06-13 13:23:37,3 x 5830's
2011-06-13 13:23:37,gigabyte radeon hd 5830 1024mb gddr5 pcie 2.1 x16
2011-06-13 13:47:10,gpus
2011-06-13 13:47:10,computers
2011-06-13 14:51:19,ati 5870
2011-06-13 14:51:19,5770
2011-06-13 15:53:19,box
2011-06-13 15:53:19,machines
2011-06-13 17:26:25,gtx 470's
2011-06-13 17:26:25,mineral oil computer
2011-06-13 17:26:25,portable ac unit
2011-06-13 17:26:25,stock coolers
