row_index,hardware_name,hardware_index
5074,Antminer S17 Pro,72
5075,unknown,unknown
5076,Bitfury B8,114
5077,Antminer T17,70
5078,unknown,unknown
5079,Antminer S9,115
5080,unknown,unknown
5081,Antminer S19j,37
5082,Antminer S19,50
5083,Antminer S19j Pro,29
5084,Antminer S17,74
5085,unknown,unknown
5086,unknown,unknown
5087,Antminer S1,unknown
5088,Bitmain,unknown
5089,Bitfury,unknown
5090,unknown,unknown
5091,Whatsminer M20S,64
5092,Bitmain,unknown
5093,Antminer S9j,94
5095,unknown,unknown
5096,unknown,unknown
5097,unknown,unknown
5098,unknown,unknown
5099,unknown,unknown
5100,unknown,unknown
5101,unknown,unknown
5102,unknown,unknown
5103,unknown,unknown
5104,Antminer S9,115
5105,Antminer S19,50
5106,unknown,unknown
5107,unknown,unknown
5108,Antminer T15,unknown
5109,unknown,unknown
5110,Antminer S9s,unknown
5111,unknown,unknown
5112,unknown,unknown
5114,unknown,unknown
5115,unknown,unknown
5116,AvalonMiner 1166 Pro,45
5118,Antminers,unknown
5119,unknown,unknown
5120,Whatsminer M20S,64
5121,AvalonMiner 1246,39
5122,AvalonMiner 1246,39
5123,unknown,unknown
5124,unknown,unknown
5125,unknown,unknown
5127,Antminer S19,50
5128,unknown,unknown
5129,unknown,unknown
5130,unknown,unknown
5131,unknown,unknown
5133,unknown,unknown
5134,unknown,unknown
5135,Antminer S19j Pro,29
5136,Antminer S19j Pro,29
5137,Antminer S19j Pro,29
5138,Antminer S19j,37
5139,unknown,unknown
5140,Innosilicon T2T,unknown
5141,Canaan,unknown
5142,Bitmain,unknown
5143,unknown,unknown
5144,unknown,unknown
5145,Avalon A1166,unknown
5146,unknown,unknown
5147,unknown,unknown
5148,unknown,unknown
5149,unknown,unknown
5151,unknown,unknown
5152,unknown,unknown
5153,Canaan AvalonMiner 1166 Pro,45
5154,unknown,unknown
5155,unknown,unknown
5156,Bitmain Antminer S17,72
5157,Bitmain Antminer S19,50
5158,unknown,unknown
5159,Bitmain Antminer T17,70
5160,Bitmain Antminer S17e,55
5161,Bitmain Antminer T17+,54
5162,Bitmain Antminer S19,50
5163,Bitmain Antminer S17+,53
5164,Halong Mining DragonMint T1,104
5165,unknown,unknown
5166,unknown,unknown
5167,unknown,unknown
5168,unknown,unknown
5169,Canaan AvalonMiner 1246,39
5170,unknown,unknown
5171,unknown,unknown
5172,Bitmain Antminer S9i,100
5173,Aisen A1 Pro,38
5174,Canaan AvalonMiner 1166 Pro,45
5175,unknown,unknown
5176,Canaan AvalonMiner 1166 Pro,45
5177,Bitmain Antminer S19,50
5178,unknown,unknown
5179,unknown,unknown
5180,Bitmain Antminer S17,72
5182,unknown,unknown
5183,unknown,unknown
5184,unknown,unknown
5185,unknown,unknown
5186,unknown,unknown
5187,unknown,unknown
5188,Bitmain Antminer S17+,53
5189,unknown,unknown
5190,unknown,unknown
5191,unknown,unknown
5192,unknown,unknown
5193,unknown,unknown
5195,Innosilicon T2 Turbo,95
5196,unknown,unknown
5197,Innosilicon T2 Turbo,95
5198,unknown,unknown
5199,unknown,unknown
5200,unknown,unknown
5201,unknown,unknown
5203,unknown,unknown
5204,unknown,unknown
5205,unknown,unknown
5206,unknown,unknown
5207,unknown,unknown
5208,unknown,unknown
5209,unknown,unknown
5210,unknown,unknown
5211,unknown,unknown
5212,Canaan AvalonMiner 851,unknown
5213,unknown,unknown
5214,Bitmain Antminer S9,115
5215,unknown,unknown
5216,Bitmain Antminer S9,115
5217,Bitmain Antminer S9,115
5218,unknown,unknown
5219,Bitmain Antminer S9,115
5220,unknown,unknown
5221,unknown,unknown
5222,Bitmain Antminer S17,72
5223,Bitmain Antminer S17+,53
5225,Canaan AvalonMiner 1246,39
5226,unknown,unknown
5227,Bitmain Antminer S9k,65
5228,unknown,unknown
5229,unknown,unknown
5230,unknown,unknown
5231,Canaan AvalonMiner 841,103
5232,unknown,unknown
5233,Bitmain Antminer S1,unknown
5234,unknown,unknown
5235,unknown,unknown
5236,unknown,unknown
5237,unknown,unknown
5239,Bitmain Antminer S19,50
5240,Bitmain Antminer S19 Pro,49
5241,unknown,unknown
5242,unknown,unknown
5243,unknown,unknown
5244,unknown,unknown
5245,unknown,unknown
5246,unknown,unknown
5247,unknown,unknown
5248,unknown,unknown
5249,unknown,unknown
5250,unknown,unknown
5251,unknown,unknown
5252,unknown,unknown
5253,unknown,unknown
5254,unknown,unknown
5255,unknown,unknown
5256,unknown,unknown
5257,unknown,unknown
5259,Canaan AvalonMiner 1066,61
5260,Canaan AvalonMiner 1166 Pro,45
5262,MicroBT Whatsminer M20S,64
5263,Bitmain Antminer S9,115
5264,unknown,unknown
5265,Innosilicon T3+,unknown
5266,MicroBT Whatsminer M21S,69
5267,unknown,unknown
5268,Bitmain Antminer S15,unknown
5269,unknown,unknown
5270,Bitmain Antminer S5,127
5271,unknown,unknown
5272,unknown,unknown
5273,Canaan AvalonMiner 1166 Pro,45
5274,unknown,unknown
5275,unknown,unknown
5276,unknown,unknown
5277,unknown,unknown
5278,unknown,unknown
5279,Bitmain Antminer S17,74
5280,Bitmain Antminer S17 Pro,72
5281,Canaan AvalonMiner 851,unknown
5282,unknown,unknown
5283,Bitmain Antminer S9j,94
5284,unknown,unknown
5286,unknown,unknown
5288,Bitmain Antminer S19 Pro,49
5289,Canaan AvalonMiner 841,103
5290,unknown,unknown
5292,unknown,unknown
5294,unknown,unknown
5295,unknown,unknown
5296,unknown,unknown
5297,unknown,unknown
5298,Canaan AvalonMiner 851,unknown
5299,Canaan AvalonMiner 852,unknown
5300,Bitmain Antminer S19j Pro,29
5301,Bitmain Antminer S19 Pro,49
5302,Bitmain Antminer S9,115
5303,Bitmain Antminer S17,74
5304,unknown,unknown
5305,unknown,unknown
5306,Bitmain Antminer S19 Pro,49
5308,unknown,unknown
5309,unknown,unknown
5310,Bitmain Antminer S9 Hydro,92
5311,unknown,unknown
5312,unknown,unknown
5314,unknown,unknown
5315,unknown,unknown
5316,Bitmain Antminer S9j,94
5317,unknown,unknown
5318,Bitmain Antminer S9,115
5319,Bitmain Antminer T17,70
5320,Bitmain Antminer S19,50
5322,unknown,unknown
5323,unknown,unknown
5324,unknown,unknown
5325,Bitmain Antminer S17+,53
5326,unknown,unknown
5327,Bitmain Antminer S17+,53
5328,unknown,unknown
5329,unknown,unknown
5330,unknown,unknown
5331,unknown,unknown
5332,unknown,unknown
5334,Bitmain Antminer S9j,94
5335,unknown,unknown
5336,Canaan AvalonMiner 1166 Pro,45
5341,unknown,unknown
5342,unknown,unknown
5343,Bitmain Antminer S19j Pro,29
5345,unknown,unknown
5346,Bitmain Antminer S3,128
5348,unknown,unknown
5349,unknown,unknown
5350,Canaan AvalonMiner 851,unknown
5351,unknown,unknown
5353,unknown,unknown
5354,unknown,unknown
5355,unknown,unknown
5356,unknown,unknown
5357,unknown,unknown
5358,unknown,unknown
5359,Bitmain Antminer S9,115
5361,Bitmain Antminer S9,115
5362,Bitmain Antminer S17s,unknown
5363,unknown,unknown
5364,Bitmain Antminer S19j Pro,29
5365,Bitmain Antminer T17e,56
5366,unknown,unknown
5367,MicroBT Whatsminer M20S,64
5370,unknown,unknown
5371,Bitmain Antminer S17+,53
5372,unknown,unknown
5373,Bitmain Antminer S17 Pro,72
5374,Bitmain Antminer S19 Pro,49
5375,unknown,unknown
5376,Halong Mining DragonMint T1,104
5377,unknown,unknown
5378,PSU,unknown
5379,S17 pro 56th,72
5380,hashboard,unknown
5381,T17+,54
5382,Asic.to Firmware 17Series,unknown
5383,hash board,unknown
5384,innosilicon t2tz 30th,unknown
5385,Antminer,unknown
5386,Sim card,unknown
5387,S9i,100
5388,S9,115
5389,hashboard,unknown
5390,hashboard,unknown
5391,S19 Hydro,19
5392,S19j pro,29
5393,S19j,37
5394,T19,31
5395,S19 Pro,49
5396,2Pacs,unknown
5397,Ubuntu Server 20.04 LTS 64 bit,unknown
5398,Raspberry Pi 4,unknown
5399,Putin,unknown
5400,1166pro75,45
5401,Avalon Miner 1166 pro,45
5402,Avalon 1246,39
5403,APW9,unknown
5404,S17,73
5405,G29,unknown
5406,Dragonmint T1,104
5407,Antminer S17+,53
5408,inverter,unknown
5409,solar panels,unknown
5410,battery,unknown
5411,EBANG Ebit E9+,109
5412,Ebit tool,unknown
5413,heatsink,unknown
5414,miner,unknown
5415,text fixture,unknown
5416,S9i hashboard,100
5417,test tool,unknown
5418,heatsinks,unknown
5419,Cheetah F1 V40,unknown
5420,innosilicon T3,60
5421,miner,unknown
5423,sd card,unknown
5424,phone,unknown
5425,Alpha Miner APW9 replacement,unknown
5426,Canaan Avalon A1066 Pro 55TH,61
5427,Bitcoin miner,unknown
5428,Antminer S9j,94
5429,mining computer,unknown
5430,ASIC machines,unknown
5431,control board,unknown
5432,S17 Pro 53th,72
5433,Linux,unknown
5434,data cache,unknown
5435,VIPT,unknown
5436,hashboards,unknown
5437,ARMv7 Processor,unknown
5438,Avalon 1166,45
5439,Kaspersky Internet Security,unknown
5441,S9,115
5442,ASIC,unknown
5444,power supplies,unknown
5445,APW7,unknown
5446,APW3++,unknown
5447,battery,unknown
5448,T17,70
5449,T17 Antminer,70
5450,T17,70
5451,1800w psu,unknown
5452,Bitmain PSU,unknown
5453,1600w psu,unknown
5454,Antminer S9,115
5455,Antminer,unknown
5456,Whatsminer,unknown
5457,Antminer,unknown
5458,Soundproof box,unknown
5459,App,unknown
5460,iPhone,unknown
5461,ASIC chip,unknown
5462,Laptop,unknown
5463,PC,unknown
5464,S17 Pro,72
5465,S17pro,72
5466,T17+,54
5467,S9 SE,68
5468,8GB RAM,unknown
5469,Windows 10,unknown
5470,Bitcoin ATM,unknown
5471,Chase,unknown
5472,Avalon1,unknown
5473,network module,unknown
5474,2.6 MW high density data centers,unknown
5475,Antminer,unknown
5476,ASIC miner,unknown
5477,Bitcoin core node,unknown
5478,hashboard,unknown
5479,BraiinsOS,unknown
5480,S9,115
5482,Raspberry Pi,unknown
5483,GekkoScience compacf stickminer,unknown
5484,avalon 1166 pro 75th,45
5485,hashboard 02,unknown
5486,Bitmain PSU,unknown
5487,MiningRigRentals,unknown
5488,ASIC miner,unknown
5489,S17,72
5490,asic.to,unknown
5491,Bitcoin,unknown
5492,Apollo Miner,unknown
5493,ASICminer,unknown
5494,S17,72
5495,s17,72
5496,s17 pro,72
5497,S19A Pro,unknown
5498,Bitmain S19A Pro 110Th,unknown
5499,200Amp panel,unknown
5501,Mining equipment,unknown
5502,GekkoScience Compac F,unknown
5503,usb block eruptor,unknown
5504,whatsminer,unknown
5505,Avalon 1066,61
5506,PC PSU,unknown
5507,500W ATX,unknown
5508,Raspberry Pi,unknown
5509,Antminer U3,unknown
5510,S9SE,68
5511,S9k Antminer,65
5512,S9k,65
5513,Antminer S9 SE,68
5514,S9's,115
5515,S9E 16Th version,unknown
5516,S9i,100
5517,S9,115
5518,phone,unknown
5519,PC,unknown
5522,B11 Bolon Miner,30
5523,t2tz asics,unknown
5524,T17,70
5525,consumer unit,unknown
5526,PSU,unknown
5527,S19 Pro,49
5528,S17+,53
5529,hash board,unknown
5530,control board,unknown
5531,USB stick miners,unknown
5532,s17 pro,72
5533,movers blanket,unknown
5534,ordinary stationery knife,unknown
5535,ASIC,unknown
5536,l3+,unknown
5537,T17,70
5538,Antminer L3++,unknown
5539,Antminer S15,unknown
5540,Antminer S9,115
5541,ASICs,unknown
5542,breaker,unknown
5543,consumer unit,unknown
5544,software,unknown
5545,Gekkoscience Compac f,unknown
5546,S19's,50
5547,3 phase power supplies,unknown
5548,T17e,56
5549,Hashboard,unknown
5550,S17+,53
5551,Lancelot cluster,unknown
5552,cgminer,unknown
5553,Kill-A-Watt,unknown
5554,Bitcoin Federation unit,unknown
5555,1000W Platinum unit,unknown
5556,Avalon ASIC,unknown
5557,Antminer T15,unknown
5559,NAND,unknown
5560,T17e,56
5561,Antminer S17 Miner Control Board,unknown
5562,Antminer S11,81
5563,s9 unit,115
5564,hashboard,unknown
5565,miner,unknown
5566,heatsink,unknown
5567,Avalon 1166 Pro,45
5568,IBM 94Y8118 900W 80+ Platinum supply,unknown
5569,Avalon 1246,39
5570,Antminer S9k,65
5571,PSU,unknown
5572,Canaan miners,unknown
5573,hashboards,unknown
5575,Avalon miner,unknown
5576,control board,unknown
5577,antminers S3+,unknown
5578,solar panels,unknown
5579,400watt monocrystalline panels,unknown
5581,Antminer s9,115
5583,humidity sensor,unknown
5584,Innosilicon T3+ hashboard,unknown
5585,60AMP PDU,unknown
5586,Raspberry pi,unknown
5587,wemo switch,unknown
5588,Avalon 1047 PSU,59
5589,Antminer L7,unknown
5590,control board,unknown
5591,S19 PRO,unknown
5593,power supplies,unknown
5594,Orange Pi board,unknown
5596,Bitfury B8,114
5597,Raspberry Pi 4,unknown
5598,Gekko Compac F,unknown
5599,cgminer,unknown
5600,Antminer s19J Pro,unknown
5601,AISEN A1 Pro,38
5602,mining pools,unknown
5603,GPU management platforms,unknown
5604,BraiinsOS,unknown
5606,air compressor,unknown
5607,powerful air blower,unknown
5608,power supply,unknown
5610,s19,unknown
5612,Avalon A1246,39
5613,Bitmain Antminer S19,50
5614,AMD Radeon RX 6800,unknown
5615,Nvidia RTX 3080,unknown
5616,Antminer S9,115
5617,ASIC miners,unknown
5618,MicroBT Whatsminer M30S,51
5619,Avalon 1246 85T,39
5620,Avalon 1246 83T,39
5621,antminer s9,115
5622,Hashboard,unknown
5623,hashboard,unknown
5624,T9+,110
5625,hydroelectric dams,unknown
5626,Cheetah S5 Miner,unknown
5628,vps server,unknown
5629,S17+,53
5631,USB Hub,unknown
5633,NewPac USB ASIC,unknown
5634,A10 Pro 750Mh,unknown
5635,A10 Pro 500Mh,unknown
5636,S17 Pro,72
5637,Ebit E12,58
5638,L3+,unknown
5639,.5 acres,unknown
5640,warehouse space,unknown
5641,substation,unknown
5642,10MW,unknown
5643,efigur 5.8dbi antenna,unknown
5644,j-mount antenna,unknown
5645,Helium mining setup,unknown
5646,bobcats,unknown
5647,OTA antenna,unknown
5648,Rohn tower,unknown
5650,hashboard,unknown
5651,antminer s9,115
5653,Avalon 1246,39
5654,MacBook,unknown
5655,GPU rigs,unknown
5656,HVAC conduit,unknown
5657,Hydropower,unknown
5658,Solar panels,unknown
5659,ASICs,unknown
5660,TTL to USB interface converter,unknown
5661,BeagleBone Black based units,unknown
5662,S9,115
5663,Avalon 1166 pro,45
5664,power supply,unknown
5665,hash boards,unknown
5667,T17+ 58t units,unknown
5669,metal,unknown
5670,PSU,unknown
5671,Avalon 1246,39
5672,Avalon 1166,45
5673,GPU,unknown
5674,GTX 1060,unknown
5675,RX 570,unknown
5676,R9 270,unknown
5677,Radeon HD 7850,unknown
5678,s17s,unknown
5679,PSU,unknown
5680,NewPac,unknown
5681,S17,unknown
5682,video card,unknown
5683,ASIC,unknown
5684,Antminer S17,74
5685,pic chip,unknown
5686,S19Pro,unknown
5687,Bitmain's original firmware,unknown
5688,PIC Kit,unknown
5689,S17pro board,unknown
5690,control board,unknown
5693,miner,unknown
5694,eeprom,unknown
5696,S17+,53
5697,Braiins OS+,unknown
5698,S17Pro,72
5699,S9 SE,68
5700,S9k,65
5701,Z11 control board,unknown
5702,innosilicon,unknown
5703,S9s,unknown
5704,Antminer S19j Pro,29
5705,E-trade account,unknown
5706,Kraken account,unknown
5707,GekkoScience,unknown
5708,Antminer S17+,53
5709,S9 Miner,115
5710,S9 SE 16T,68
5711,thermal adhesive,unknown
5712,Bimain,unknown
5713,MicroBT,unknown
5714,Antminer,unknown
5715,3090,unknown
5716,solar panels,unknown
5717,T17,70
5718,ASIC.to,unknown
5719,M20S,64
5720,M31S+,40
5721,Ubuntu 18.04,unknown
5722,Bitcoin core 22.0,unknown
5723,hash boards,unknown
5725,tank,unknown
5726,March MDX,unknown
5727,wood stove heat exchanger,unknown
5728,S9j,94
5729,S9 SE,68
5730,S9i,100
5731,741 Avalon,121
5733,space heater,unknown
5734,CPU,unknown
5735,GPU,unknown
5736,S17pro Control boards,unknown
5737,Antminer X17,unknown
5738,hashboard,unknown
5739,s9i antminer,100
5741,Antminer S17 Pro,72
5742,S9,115
5743,TTL to USB interface converter,unknown
5744,S9J,94
5745,PSU,unknown
5746,ribbon wires,unknown
5748,bitmain R4,122
5749,Apollo BTC,unknown
5751,Apollo miner,unknown
5752,s9,115
5755,PSU,unknown
5756,hashboard,unknown
5757,Whatsminer M31S,52
5758,GPUs,unknown
5759,Compac F USB sticks,unknown
5760,Antminer s9,115
5761,Antminer s19 pro,49
5762,GekkoScience's Compac F,unknown
5763,Compac F USB stick miner,unknown
5764,Apollo,unknown
5765,3060ti,unknown
5766,Avalon 851,unknown
5767,Gekkoscience Newpac USB miner,unknown
5768,cgminer,unknown
5769,heatsink,unknown
5771,Kaboom Racks,unknown
5772,Braiins OS+,unknown
5773,Antminer S9,115
5774,March pump,unknown
5775,T17 40T,70
5776,wood stove heat exchanger,unknown
5777,Shell Diala s4 ZX-i dialectic fluid,unknown
5778,CPVC hardware-metal tank,unknown
5779,F2Pool,unknown
5780,closed-cell foam,unknown
5781,MDF,unknown
5782,400 kV and 22 kV high-voltage power lines,unknown
5783,biogas source,unknown
5784,power plant,unknown
5785,T17,70
5786,computer hardware,unknown
5788,Antminer S17e,55
5789,ASIC.to firmware,unknown
5790,T17,70
5791,hash boards,unknown
5792,gpu,unknown
5793,asic,unknown
5794,l3+,unknown
5795,S9,115
5796,hashboard,unknown
5797,control board,unknown
5798,Bitmain S9,115
5799,2u servers,unknown
5800,deltas,unknown
5801,GPU rigs,unknown
5802,1u sxm2,unknown
5803,merv-8 air filter,unknown
5804,soundproof box,unknown
5805,S19j Pro,29
5806,Bitmain Antminer S19J 100T,unknown
5807,Bitmain Antminer S17e 60T,unknown
5808,CPU,unknown
5810,PC,unknown
5811,Antminer S9,115
5812,Cheetah F1,unknown
5814,computer,unknown
5816,lenovo,unknown
5817,hp,unknown
5818,apollo node,unknown
5819,Antminer S9,115
5820,data center,unknown
5821,gas-powered data center,unknown
5822,solar systems,unknown
5823,solar farm,unknown
5824,tesla batteries,unknown
5825,mining equipment,unknown
5826,miners,unknown
5827,ASIC,unknown
5828,Trezor,unknown
5829,Core wallet,unknown
5830,GPU,unknown
5831,VPS,unknown
5832,Avalon A1066pro,unknown
5833,Avalon A1047,59
5834,Avalon A1046,unknown
5835,Avalon A1026,unknown
5836,Aladdin t1,unknown
5837,Antminer S1,unknown
5838,Bitmain's firmware,unknown
5839,Antminer,unknown
5840,S19J PRO,unknown
5841,slow mining progress detection,unknown
5842,hanging miners detection,unknown
5843,disconnected miners detection,unknown
5844,schedules setup,unknown
5845,custom rules,unknown
5846,automatic miner restart,unknown
5847,M31+,40
5848,S19,50
5849,S17,73
5850,S17 Pro,72
5851,T17+,54
5852,S17pro,unknown
5853,S17s+ 67th,unknown
5854,T17,70
5855,S17s+,unknown
5856,Avalon 741,121
5857,USB miner,unknown
5858,Compact F,unknown
5859,GPU,unknown
5860,Intel Core i5 2600K,unknown
5861,AntMiner S1,unknown
5862,T17,70
5863,miners,unknown
5864,S17s,unknown
5865,mining machines,unknown
5866,asic chip,unknown
5867,AntMiner S9,115
5868,Braiin OS,unknown
5869,Micro SD Card,unknown
5870,CPU,unknown
5871,S19 miners,unknown
5872,Antminer s19,50
5873,whatsminer M20S,64
5874,S9J,unknown
5875,A1246,39
5876,Computer,unknown
5877,Solar System,unknown
5878,Antminer S19,50
5879,Braiins OS,unknown
5880,Braiin OS+,unknown
5881,Hashboard,unknown
5882,S9,115
5883,S19 pro,49
5884,S9,115
5885,S17 Pro,72
5886,Ebang 9.2,unknown
5887,Hive Asic hub,unknown
5888,Ebit mini tool,unknown
5889,s19,50
5890,Whatsminer,unknown
5891,Soldering iron,unknown
5892,Target skillet,unknown
5893,S19J Pro,unknown
5894,S19a Pro,unknown
5895,computer,unknown
5896,card reader,unknown
5897,S19,50
5898,control board,unknown
5899,S19 Pro,49
5901,control board,unknown
5902,miners,unknown
5903,generators,unknown
5904,battery rooms,unknown
5905,TH/s,unknown
5906,oil cooling system,unknown
5907,Vornado,unknown
5908,Vornado,unknown
5909,gadget,unknown
5911,Innosilicon t2t,unknown
5912,S9,115
5913,antivirus tool,unknown
5914,power socket,unknown
5916,control board,unknown
5919,Test fixture,unknown
5920,Soldering iron,unknown
5921,Soldering lead,unknown
5922,Solder paste,unknown
5923,Innosilicon T1,unknown
5924,Innosilicon T2 series miner,unknown
5926,control board,unknown
5927,miner,unknown
5928,Whatsminer M21S,69
5929,Antminer S17 Pro,72
5930,INNOSILICON T2T-26T,unknown
5931,PSU,unknown
5932,Bitcoin Core,unknown
5933,Intel 64 bit hardware,unknown
5934,96GB ram,unknown
5935,Ebang Ebit 10.1,unknown
5936,Zero 2w,unknown
5937,Pi,unknown
5938,Gekkoscience hubs,unknown
5944,S17e,55
5945,T17,70
5946,Antminer S17e,55
5947,Whatsminer M31,unknown
5948,C# stratum solo bitcoin miner,unknown
5949,Antminer S19 Pro,49
5951,CPU,unknown
5952,PC,unknown
5953,S9,115
5954,hair blower,unknown
5955,control board,unknown
5956,hash boards,unknown
5958,miner,unknown
5959,S17+,53
5960,hashboard,unknown
5961,Antminer S17e,55
5962,Antminer S17,74
5963,SXE 1839 chip,unknown
5965,PSU,unknown
5966,T15,unknown
5967,S17+,53
5968,T17,70
5969,heatsink,unknown
5970,power supply,unknown
5971,hashboards,unknown
5973,control board,unknown
5974,Avalon 821,107
5975,Avalon 841,103
5976,Avalon 851,unknown
5977,MM board (control board),unknown
5978,24M clock circuit,unknown
5979,small heat sink,unknown
5980,Avalon 1166 Pro,45
5981,Cloo,unknown
5982,power grid,unknown
5983,whatsminer m20,64
5984,hashboard,unknown
5985,Innosilicon T2THF+,unknown
5987,power strip,unknown
5988,S9,115
5989,Antminer S9,115
5990,generic S17 board,unknown
5991,Antminer 17 series,unknown
5992,S17+,53
5993,S17Pro,72
5994,Antminer S17,74
5997,control board,unknown
5998,T17,70
5999,equipment,unknown
6000,immersion cooling systems,unknown
6001,hydro miners,unknown
6002,Antspaces,unknown
6004,temp monitors,unknown
6005,security,unknown
6006,labor,unknown
6007,containers,unknown
6008,s19,50
6009,DC,unknown
6010,Innosilicon T2,unknown
6012,Whatsminer M21S,69
6013,S19 Pro,49
6014,Antminer 17 Series,unknown
6015,19 Series Control Board,unknown
6017,Antminer L7,unknown
6018,A1246,39
6019,BTC gear,unknown
6020,L7's,unknown
6021,A1066,61
6022,GPUs,unknown
6023,A1166,45
6024,miner,unknown
6025,wifi modem,unknown
6026,Futurebit Apollo miner,unknown
6027,Xilinx board (C55),unknown
6028,S19J Pro,29
6029,AM Logic board,unknown
6030,PICkit3,unknown
6031,solar array,unknown
6032,Bitmain gear,unknown
6033,S9,115
6034,T17,70
6035,S17,74
6036,hashboards,unknown
6037,power supply,unknown
6038,Canaan Avalon 1246,39
6040,L7s,unknown
6041,BTC ASICs,unknown
6042,LTC/DOGE ASICs,unknown
6043,GPUs,unknown
6044,A11 series,unknown
6045,A12 series,unknown
6046,Antminer s17 pro,72
6047,AvalonMiner 821,107
6048,AvalonMiner 841,103
6049,Raspberry Pi 3 Model B,unknown
6050,AUC3,unknown
6051,S9,115
6052,L3,unknown
6053,PV solar,unknown
6054,rtx 3060,unknown
6055,S19Pro,49
6056,miner,unknown
6057,motherboard,unknown
6058,ram,unknown
6059,raspi 2 b,unknown
6060,FutureBit apollo BTC,unknown
6061,Compac F,unknown
6062,Gekkoscience USB hub,unknown
6064,PSU,unknown
6065,Avalon 1166 pro miner,45
6066,hashboard,unknown
6067,S9 14T antminer,115
6068,test fixture,unknown
6069,S17+,53
6070,PSU,unknown
6071,Antminer S17e,55
6072,hash board code editor,unknown
6073,Antminer L7 hash board,unknown
6074,t17+,54
6075,Braiins OS+,unknown
6076,S19 Pro 110T,49
6077,GPU,unknown
6079,graphic cards,unknown
6080,PandaMiner,unknown
6081,Lovecore,unknown
6082,iBeLink,unknown
6083,Goldshell,unknown
6084,Ebang,27
6085,Dragon Mint,104
6086,Cheetah Miner,unknown
6087,Vnish,unknown
6088,Hyperbit,unknown
6089,Whatsminer,11
6090,Bitfily,93
6092,Braiins OS+,unknown
6093,InnoSilicon,32
6094,Todek,unknown
6095,StrongU,34
6096,hot air tool,unknown
6097,heat sink,unknown
6098,Ribbon Cable,unknown
6099,Control Board,unknown
6101,control board,unknown
6102,Avalon 921,88
6103,power supply,unknown
6104,Canaan Avalon 1246,39
6105,Antminer L3,unknown
6106,s17 pro,72
6107,a1166,45
6108,s9 series,115
6109,s17 series,72
6110,t17 series,54
6111,avalon,unknown
6112,s17,73
6113,bitmain Antminer L3+,unknown
6114,PSU,unknown
6115,APW3++ 1600w psu,unknown
6116,laptop,unknown
6117,miner,unknown
6119,airprotection,unknown
6120,pi,unknown
6121,Controlboard,unknown
6122,Antminer T17,70
6123,Raspberry Pi,unknown
6125,pi3,unknown
6126,inland 13 port USB hub,unknown
6128,Virgin Media 100Mb Broadband,unknown
6129,x10 S9s,115
6130,ASIC,unknown
6131,mining equipment,unknown
6132,steel backup,unknown
6133,mining hardware,unknown
6135,mining equipments,unknown
6136,mining units,unknown
6137,ltc miners,unknown
6138,s9,115
6139,l3+,unknown
6140,btc miners,unknown
6141,solar array,unknown
6142,m10,89
6143,S9,115
6144,Bitmain Antminer U2,unknown
6145,Raspberry Pi Model 3 B+,unknown
6146,Adapter Plate,unknown
6147,Whatsminer M30s,51
6149,Antminer T15s,unknown
6150,APW8,unknown
6151,s15,unknown
6152,T17s,unknown
6153,M21s,69
6154,3500 watt inverter,unknown
6155,home computer,unknown
6156,s17,72
6157,inverter,unknown
6158,solar panel,unknown
6159,glass mat batteries,unknown
6160,400 watt panels,unknown
6161,Coinbase,unknown
6162,PC modular Power Supply,unknown
6163,s5,127
6164,s19,50
6165,Canaan units,unknown
6166,GPU,unknown
6167,heatsink,unknown
6169,hashboard,unknown
6170,XP,22
6171,ASIC miners,unknown
6172,M30,unknown
6175,T17,70
6176,S9i,100
6177,S9,115
6178,NAND,unknown
6180,Slush Pool,unknown
6181,Braiins OS+,unknown
6182,S9j,94
6183,Windows,unknown
6184,PC/Laptop,unknown
6185,USB Hub,unknown
6186,Gekko Newpac,unknown
6187,400amp 600v feed,unknown
6188,control board,unknown
6189,BraiinsOS,unknown
6191,S9,115
6192,S9i,100
6193,CompacF driver,unknown
6194,power generation,unknown
6195,Siberian hydroelectric power plants,unknown
6196,distribution,unknown
6198,Denon avr,unknown
6199,Marantz home theater avr,unknown
6200,surge protector,unknown
6201,S19 machines,unknown
6202,S9 models,unknown
6203,dehumidifiers,unknown
6204,mining machines,unknown
6205,immersion kit,unknown
6206,immersion cooling system,unknown
6207,Controll board,unknown
6208,S17 PRO,73
6210,Braiins firmware,unknown
6211,Stock firmware,unknown
6212,a1246-85t,unknown
6213,S17 c55 controlboard,unknown
6214,S19 J pro,29
6216,Sandisk,unknown
6217,CP210x,unknown
6218,Amlogic,unknown
6219,T17-40TH,unknown
6220,Antminer S19,50
6221,Nvidia 3090 ti,unknown
6222,memory,unknown
6223,CPU,unknown
6224,GPU,unknown
6225,control board,unknown
6227,portable power bank,unknown
6228,S19 Pro,49
6229,T17 improved,unknown
6230,heatsinks,unknown
6232,Mining Farm,unknown
6233,PDUs,unknown
6234,APW3++,unknown
6235,1126 pro,28
6237,S19 Pro 100T,unknown
6238,Raspi 3B,unknown
6239,Antminer S9,115
6240,S17PRO,73
6241,Braiin's software,unknown
6242,hashboard,unknown
6243,hashboard,unknown
6245,s19j pro,29
6246,Antminer s19 pro,49
6247,solar power generation,unknown
6248,Antminer S19 Pro,49
6249,3 boards,unknown
6250,graphics cards,unknown
6251,Avalon 1246,39
6252,hashboard,unknown
6254,GPU,unknown
